client_id,company_name,industry,company_size,annual_revenue,headquarters_country,contact_email,phone,website,acquisition_channel,risk_score,monthly_retainer,client_since
CLIENT_001362,Company 563,E-commerce,Mid-market,-1672031170.2374558,UK,contact562@company562.com,+1-891-976-2724,https://company562.com,Partner,0.20449161063835766,68109.44228875141,2021-11-30
CLIENT_001363,Company 564,Manufacturing,Enterprise,23627031897.0528,Canada,contact563@company563.com,+1-935-582-3522,https://company563.com,LinkedIn,0.6783613026897237,99901.21926650003,2023-07-30
CLIENT_001364,Company 565,E-commerce,SMB,-133505591.22293067,UK,contact564@company564.com,+1-358-781-7587,https://company564.com,Referral,0.10584743252065956,8432.721044596472,2021-11-07
CLIENT_001365,Company 566,Manufacturing,Mid-market,-1602080157.043007,UK,contact565@company565.com,+1-362-664-1753,https://company565.com,Website,0.8802502083421163,77440.66658175465,2024-02-06
CLIENT_001366,Company 567,Financial Services,Startup,-2291951507.4086733,France,contact566@company566.com,+1-970-339-1880,https://company566.com,Website,0.3467172252752709,12573.452369963143,2022-03-15
CLIENT_001367,Company 568,Healthcare,SMB,-656327765.9201503,France,contact567@company567.com,+1-805-796-8971,https://company567.com,LinkedIn,0.38627977095246063,7788.40872945151,2023-01-30
CLIENT_001368,Company 569,Financial Services,Mid-market,1405140622.4641871,UK,contact568@company568.com,+1-756-762-3679,https://company568.com,Referral,0.5040333274989591,22016.20310326846,2024-11-30
CLIENT_001369,Company 570,Healthcare,Mid-market,911280730.3237612,UK,contact569@company569.com,+1-853-640-9523,https://company569.com,Conference,0.16547114177801853,52224.43102718418,2023-08-11
CLIENT_001370,Company 571,Technology,Startup,1920998490.6192973,USA,contact570@company570.com,+1-866-340-7548,https://company570.com,LinkedIn,0.1129343624046629,6837.582132800022,2021-11-03
CLIENT_001371,Company 572,Education,Enterprise,10151041913.602861,France,contact571@company571.com,+1-347-487-4876,https://company571.com,Website,1.0095004447952793,100032.10662944999,2024-04-22
CLIENT_001372,Company 573,E-commerce,Enterprise,24965398493.225456,France,contact572@company572.com,+1-301-318-6812,https://company572.com,Cold Outreach,0.2638535325664954,99880.1173844164,2023-11-23
CLIENT_001373,Company 574,Technology,Startup,-540115851.2789581,Canada,contact573@company573.com,+1-938-853-2065,https://company573.com,Conference,0.24902330734367695,12401.804831605335,2024-06-26
CLIENT_001374,Company 575,Manufacturing,SMB,-1905183765.1169143,Australia,contact574@company574.com,+1-387-165-3105,https://company574.com,Cold Outreach,0.5742064161052053,11666.204404669164,2024-07-31
CLIENT_001375,Company 576,E-commerce,Enterprise,49978848469.719185,UK,contact575@company575.com,+1-507-609-1685,https://company575.com,Cold Outreach,0.45162042059008267,101271.36716944323,2023-10-22
CLIENT_001376,Company 577,E-commerce,Enterprise,43271986622.980125,France,contact576@company576.com,+1-398-537-9508,https://company576.com,Referral,0.7551014322560182,100643.51256812419,2022-05-30
CLIENT_001377,Company 578,Education,SMB,-1038355006.7553419,USA,contact577@company577.com,+1-786-574-6951,https://company577.com,Website,0.6972994485646421,752.9161311990656,2021-07-31
CLIENT_001378,Company 579,Manufacturing,SMB,-599865770.1826417,Australia,contact578@company578.com,+1-467-524-6777,https://company578.com,LinkedIn,0.6325305361084497,2858.044375504258,2023-07-18
CLIENT_001379,Company 580,E-commerce,Enterprise,16425673850.115034,Germany,contact579@company579.com,+1-768-418-1402,https://company579.com,Cold Outreach,0.6130954237585425,98899.8117605136,2024-02-12
CLIENT_001380,Company 581,E-commerce,Enterprise,48772315003.92532,Canada,contact580@company580.com,+1-232-285-4514,https://company580.com,Website,0.4815949667459485,99155.1406203827,2021-08-05
CLIENT_001381,Company 582,E-commerce,SMB,-1456877545.4606006,Germany,contact581@company581.com,+1-592-222-8348,https://company581.com,Cold Outreach,0.9913224798732793,11179.766147145798,2021-10-03
CLIENT_001382,Company 583,E-commerce,SMB,109917865.66979894,Canada,contact582@company582.com,+1-952-393-3157,https://company582.com,Website,0.9490689354720835,14958.161678214503,2025-01-20
CLIENT_001383,Company 584,Manufacturing,SMB,-2185273146.428321,Germany,contact583@company583.com,+1-759-319-3589,https://company583.com,Cold Outreach,0.8201344345891576,4348.249453324543,2024-03-23
CLIENT_001384,Company 585,E-commerce,Startup,872484779.4261786,UK,contact584@company584.com,+1-256-519-7618,https://company584.com,Conference,0.7836338882456441,14076.145647922223,2023-09-01
CLIENT_001385,Company 586,E-commerce,Enterprise,213900586.78681993,UK,contact585@company585.com,+1-776-841-1507,https://company585.com,LinkedIn,0.42696218163508254,103201.96241417318,2022-11-26
CLIENT_001386,Company 587,Manufacturing,Startup,1418147949.230842,Canada,contact586@company586.com,+1-901-782-8930,https://company586.com,Conference,0.7444070504351045,10792.61992821857,2024-01-11
CLIENT_001387,Company 588,Financial Services,SMB,1987047900.5396454,Canada,contact587@company587.com,+1-924-731-5564,https://company587.com,Cold Outreach,0.4143649192064109,12705.675476820466,2023-11-09
CLIENT_001388,Company 589,Healthcare,Mid-market,-1981411556.8503284,USA,contact588@company588.com,+1-232-426-5173,https://company588.com,LinkedIn,0.18925200081951518,26770.26493680735,2025-01-31
CLIENT_001389,Company 590,Financial Services,Startup,1880677999.4790537,Germany,contact589@company589.com,+1-543-128-8890,https://company589.com,Partner,0.20078822085505607,8728.958320107744,2022-02-01
CLIENT_001390,Company 591,Healthcare,Enterprise,14539524162.015518,Canada,contact590@company590.com,+1-861-911-8953,https://company590.com,Referral,0.5045849385436103,100309.21911740136,2024-11-13
CLIENT_001391,Company 592,Education,Mid-market,-2286603341.012343,France,contact591@company591.com,+1-719-980-6639,https://company591.com,Conference,0.8971141876537247,82427.58003285878,2021-06-22
CLIENT_001392,Company 593,Financial Services,Enterprise,7844946061.678503,Australia,contact592@company592.com,+1-374-111-4290,https://company592.com,Referral,0.9686952262298848,99557.23959365032,2024-02-15
CLIENT_001393,Company 594,Manufacturing,Mid-market,2840348986.45514,UK,contact593@company593.com,+1-936-218-5849,https://company593.com,LinkedIn,0.25602845088085274,40492.30438812659,2021-09-24
CLIENT_001394,Company 595,Technology,Mid-market,369542649.51774967,Germany,contact594@company594.com,+1-364-861-3100,https://company594.com,Website,0.4123832923063809,78877.43783179259,2023-11-23
CLIENT_001395,Company 596,Financial Services,SMB,2634292275.813999,Germany,contact595@company595.com,+1-331-340-7203,https://company595.com,Partner,0.5354694749689488,6319.649608002945,2021-08-29
CLIENT_001396,Company 597,Healthcare,Mid-market,-627456147.9414862,Australia,contact596@company596.com,+1-739-315-5184,https://company596.com,Referral,0.711240985814548,43895.94030086,2023-11-14
CLIENT_001397,Company 598,Financial Services,Enterprise,47645450987.94711,USA,contact597@company597.com,+1-499-334-5917,https://company597.com,LinkedIn,0.261125838070088,98987.08657746784,2023-06-21
CLIENT_001398,Company 599,Healthcare,Startup,114930834.1364573,France,contact598@company598.com,+1-819-572-1522,https://company598.com,LinkedIn,0.4164641763037359,2112.409031597558,2024-09-30
CLIENT_001399,Company 600,Financial Services,Enterprise,19563484465.45017,Canada,contact599@company599.com,+1-203-869-4471,https://company599.com,Partner,0.48166207437690356,100927.59028285675,2023-01-15
CLIENT_001400,Company 601,Healthcare,Enterprise,5326619365.951281,Australia,contact600@company600.com,+1-961-875-4688,https://company600.com,Website,0.7471413896251143,104041.21380353953,2021-07-13
CLIENT_001401,Company 602,Technology,Startup,2055144566.814799,USA,contact601@company601.com,+1-464-754-8313,https://company601.com,Website,0.8293881017026475,41.843662895181296,2023-05-27
CLIENT_001402,Company 603,Financial Services,Mid-market,-120347617.70605364,USA,contact602@company602.com,+1-290-635-4592,https://company602.com,Conference,0.6301469608680864,28361.001532062783,2023-01-23
CLIENT_001403,Company 604,Financial Services,Startup,-1368193274.0672219,Australia,contact603@company603.com,+1-930-999-5194,https://company603.com,Website,0.16517760881397198,5489.275430896286,2022-12-10
CLIENT_001404,Company 605,Education,Mid-market,626301212.6087909,UK,contact604@company604.com,+1-297-185-4372,https://company604.com,Conference,0.8872395644194447,101321.58980446344,2024-10-10
CLIENT_001405,Company 606,E-commerce,Startup,-1586087244.6562016,USA,contact605@company605.com,+1-483-119-3535,https://company605.com,LinkedIn,0.6101117196866014,4024.4565388581127,2023-01-22
CLIENT_001406,Company 607,E-commerce,SMB,-901474571.3306767,Germany,contact606@company606.com,+1-817-817-7667,https://company606.com,LinkedIn,0.7130794790246417,20782.434480768185,2022-08-05
CLIENT_001407,Company 608,E-commerce,SMB,-621046164.9646827,Germany,contact607@company607.com,+1-966-922-8908,https://company607.com,Partner,0.6783957537393592,14908.833839700375,2023-12-14
CLIENT_001408,Company 609,E-commerce,Enterprise,4595302676.264761,UK,contact608@company608.com,+1-266-219-7833,https://company608.com,Referral,0.14488239597826066,93893.48298705157,2023-06-30
CLIENT_001409,Company 610,Education,Startup,1012346182.3824294,USA,contact609@company609.com,+1-473-998-5118,https://company609.com,Website,0.3606472961936042,-808.8924129029401,2023-09-28
CLIENT_001410,Company 611,Education,Mid-market,-976383251.6385139,Australia,contact610@company610.com,+1-824-520-7887,https://company610.com,Website,0.7137875978285559,94829.06658592862,2024-12-01
CLIENT_001411,Company 612,E-commerce,Enterprise,41054521949.913864,France,contact611@company611.com,+1-473-203-2150,https://company611.com,Referral,0.5802788277437926,91994.32804249594,2024-09-08
CLIENT_001412,Company 613,Healthcare,Enterprise,17970381472.29395,Germany,contact612@company612.com,+1-844-324-1993,https://company612.com,Cold Outreach,0.17844151384337203,100756.97712578098,2022-06-15
CLIENT_001413,Company 614,Healthcare,SMB,-580441259.8332464,Germany,contact613@company613.com,+1-470-132-5638,https://company613.com,Partner,0.8730693906637662,1957.1762136872753,2023-07-16
CLIENT_001414,Company 615,Healthcare,SMB,1443587656.7110896,France,contact614@company614.com,+1-565-847-6703,https://company614.com,Website,0.10423342947559852,12767.68027615665,2022-01-03
CLIENT_001415,Company 616,E-commerce,Enterprise,10522493561.06603,Germany,contact615@company615.com,+1-993-978-5428,https://company615.com,Cold Outreach,0.5475088353689971,92807.92230996906,2024-10-14
CLIENT_001416,Company 617,Education,Enterprise,43457419682.37652,Australia,contact616@company616.com,+1-631-531-8023,https://company616.com,Conference,0.21096171307036998,98920.41002506563,2024-05-10
CLIENT_001417,Company 618,Education,SMB,1292838453.304902,Australia,contact617@company617.com,+1-783-147-7850,https://company617.com,Partner,0.5678683832959248,3964.663842589486,2022-09-20
CLIENT_001418,Company 619,Healthcare,Mid-market,1366327831.4705052,France,contact618@company618.com,+1-558-923-3440,https://company618.com,Referral,0.5669899946361769,57209.10847270867,2022-04-17
CLIENT_001419,Company 620,Financial Services,SMB,-850608921.714873,Canada,contact619@company619.com,+1-269-802-4895,https://company619.com,Conference,0.09759237686986627,1469.1827968325779,2021-08-12
CLIENT_001420,Company 621,Financial Services,SMB,-1771760006.747526,Canada,contact620@company620.com,+1-730-295-1919,https://company620.com,Conference,0.6327499337098249,12553.545354392794,2022-11-29
CLIENT_001421,Company 622,Technology,Mid-market,1442325042.935976,Canada,contact621@company621.com,+1-839-900-4881,https://company621.com,Website,0.9296760798227334,69844.55759728704,2022-07-23
CLIENT_001422,Company 623,Manufacturing,Mid-market,-1737940795.013312,Canada,contact622@company622.com,+1-600-512-2379,https://company622.com,Cold Outreach,0.7939469093061613,44487.39339172231,2024-06-30
CLIENT_001423,Company 624,Education,Enterprise,5186456294.591353,USA,contact623@company623.com,+1-475-136-7098,https://company623.com,Website,0.4137809918855951,103507.8778012686,2023-03-30
CLIENT_001424,Company 625,Technology,Mid-market,196509179.6240467,Canada,contact624@company624.com,+1-334-878-5077,https://company624.com,Website,0.24310576261560032,53736.9634493041,2024-05-18
CLIENT_001425,Company 626,Financial Services,SMB,-1901973791.7951772,France,contact625@company625.com,+1-865-829-8096,https://company625.com,Cold Outreach,0.5409204454261678,14200.099232662496,2021-06-13
CLIENT_001426,Company 627,Education,Mid-market,-1081354135.5236712,France,contact626@company626.com,+1-658-385-6747,https://company626.com,Referral,0.3790903625648119,73449.57531939514,2023-09-11
CLIENT_001427,Company 628,Healthcare,Enterprise,47350494565.886665,Germany,contact627@company627.com,+1-829-910-2532,https://company627.com,Website,0.41933896766468703,99980.99032933352,2024-08-24
CLIENT_001428,Company 629,Manufacturing,Startup,179306041.3907009,USA,contact628@company628.com,+1-592-277-2185,https://company628.com,Conference,0.9494600863063272,8904.79723037492,2024-08-15
CLIENT_001429,Company 630,Education,Enterprise,33686944391.747208,USA,contact629@company629.com,+1-780-672-7538,https://company629.com,Referral,0.4818909684669022,100934.23451680891,2022-07-17
CLIENT_001430,Company 631,Financial Services,Startup,1547697480.244744,UK,contact630@company630.com,+1-545-298-2738,https://company630.com,Conference,0.2662839262386064,7123.258438409719,2022-07-20
CLIENT_001431,Company 632,E-commerce,Mid-market,756771081.1261445,Germany,contact631@company631.com,+1-727-546-7183,https://company631.com,Website,0.20071645839782346,44732.444607198304,2023-05-30
CLIENT_001432,Company 633,Education,Enterprise,29621754385.118557,Australia,contact632@company632.com,+1-630-502-1864,https://company632.com,Partner,0.4730082645741697,101857.88923057276,2022-08-05
CLIENT_001433,Company 634,Education,Startup,1385578458.1337924,USA,contact633@company633.com,+1-811-433-8102,https://company633.com,Conference,0.40927659528080823,1692.7961918761698,2021-06-22
CLIENT_001434,Company 635,Healthcare,Mid-market,-1249843118.0187523,France,contact634@company634.com,+1-617-721-7444,https://company634.com,Referral,0.884018385028266,22818.243911330752,2022-12-22
CLIENT_001435,Company 636,E-commerce,Startup,-1367461972.1681194,Australia,contact635@company635.com,+1-618-431-5686,https://company635.com,Conference,0.2898362289607483,6976.056993110286,2023-03-02
CLIENT_001436,Company 637,E-commerce,Enterprise,21918804009.44088,USA,contact636@company636.com,+1-288-232-9421,https://company636.com,Referral,0.904491987845636,101216.18640486409,2023-02-15
CLIENT_001437,Company 638,Technology,Mid-market,-886305467.9776365,Australia,contact637@company637.com,+1-565-860-8817,https://company637.com,Partner,0.5446949924605681,38014.164190862415,2024-09-13
CLIENT_001438,Company 639,Technology,SMB,-1689109689.4063473,UK,contact638@company638.com,+1-579-210-8797,https://company638.com,LinkedIn,0.5034413850088459,12377.23820803142,2023-09-11
CLIENT_001439,Company 640,Healthcare,Startup,626081845.322644,France,contact639@company639.com,+1-347-977-1451,https://company639.com,Referral,0.6737027186203229,9526.991521830445,2021-11-28
