project_id,client_id,project_name,project_type,tech_stack,project_status,priority,start_date,planned_end_date,actual_end_date,budget_original,budget_current,hours_estimated,hours_actual,team_size,complexity_score
PROJECT_005111,CLIENT_005111,Web Application Project 1612,Web Application,Java/Spring/Oracle,Testing,Medium,2025-02-14,2025-08-08,,49760.798344779905,44020.09299424449,278.8311628590739,548.3613442715448,3.790098171022189,4.278986945569365
PROJECT_005112,CLIENT_005112,DevOps Setup Project 1613,DevOps Setup,Python/Django/MySQL,Completed,Medium,2023-06-01,2024-06-09,2024-07-25,529322.9727259146,493672.57767075376,3245.333539064288,3015.70110836196,7.123743516827101,9.602198260817499
PROJECT_005113,CLIENT_005113,DevOps Setup Project 1614,DevOps Setup,Python/Django/MySQL,Development,Critical,2023-07-24,2023-12-28,,14013.80914714792,22839.38258108016,8.50994956673801,-73.13824816609215,2.683997558410179,3.8354522982747645
PROJECT_005114,CLIENT_005114,AI/ML Solution Project 1615,AI/ML Solution,React/Node.js/PostgreSQL,Planning,Low,2023-12-05,2024-06-26,,16046.5376019443,13491.485593535563,205.9810926931089,1.8903801731528205,4.670556097536252,5.98073633255171
PROJECT_005115,CLIENT_005115,CRM System Project 1616,CRM System,React/Node.js/PostgreSQL,Testing,Low,2025-01-12,2025-08-22,,60862.16612008682,45163.07829219317,362.95313376842387,600.8042437663412,5.5630179588936155,5.61260274127177
PROJECT_005116,CLIENT_005116,E-commerce Site Project 1617,E-commerce Site,Python/Django/MySQL,Completed,Low,2024-09-22,2025-10-02,2025-10-18,-2916.349121414638,40576.94614935956,94.78903830822757,134.12213747660604,7.972612109196575,9.745948987340144
PROJECT_005117,CLIENT_005117,Mobile App Project 1618,Mobile App,Python/Django/MySQL,Planning,High,2025-03-20,2025-06-26,,10408.782943248814,13939.47645588105,25.916177877156677,-117.1537978932169,3.216629898621696,2.0440463854246644
PROJECT_005118,CLIENT_005118,API Development Project 1619,API Development,React/Node.js/PostgreSQL,Development,Critical,2023-07-25,2024-06-06,,23519.685847568406,-4288.919784451262,106.8607835186067,256.1059351616557,4.9658114878599395,7.977576711095947
PROJECT_005119,CLIENT_005119,AI/ML Solution Project 1620,AI/ML Solution,Java/Spring/Oracle,Development,Low,2025-04-24,2026-03-27,,35685.59924130626,20295.555206951707,129.45108537983748,33.24362845650496,5.7719343886044125,9.437339510153016
PROJECT_005120,CLIENT_005120,DevOps Setup Project 1621,DevOps Setup,React/Node.js/PostgreSQL,Development,Critical,2025-04-05,2025-10-02,,158896.27572936652,181713.54070872406,1204.2808767866688,835.3584748238312,3.030885737483464,3.094750726730287
PROJECT_005121,CLIENT_005121,AI/ML Solution Project 1622,AI/ML Solution,React/Node.js/PostgreSQL,Testing,High,2024-05-15,2024-09-01,,19091.19114439134,34520.98780630825,296.5921385168662,36.29194704273857,2.12790593504226,0.8684590065543533
PROJECT_005122,CLIENT_005122,E-commerce Site Project 1623,E-commerce Site,React/Node.js/PostgreSQL,Development,Medium,2025-01-10,2025-03-17,,9990.472525089186,31501.26741671018,-28.069184775847503,80.8329210329474,1.7865130547534973,1.3999025037959378
PROJECT_005123,CLIENT_005123,Data Analytics Platform Project 1624,Data Analytics Platform,React/Node.js/PostgreSQL,Discovery,Medium,2024-06-10,2025-02-18,,102368.9046905877,116534.2972915441,669.0639668108361,468.178949163608,5.807322449301799,6.340598207241076
PROJECT_005124,CLIENT_005124,AI/ML Solution Project 1625,AI/ML Solution,React/Node.js/PostgreSQL,Testing,Low,2024-06-30,2025-05-03,,322090.9175119478,379397.96331091406,2299.887889840932,2157.241630451066,5.916290912271058,7.733834198204388
PROJECT_005125,CLIENT_005125,E-commerce Site Project 1626,E-commerce Site,Python/Django/MySQL,Planning,Critical,2024-05-10,2024-11-28,,4496.269454017927,-1579.5180560693925,78.6717022065337,24.718769352316382,4.336382325464515,4.841090287891529
PROJECT_005126,CLIENT_005126,API Development Project 1627,API Development,React/Node.js/PostgreSQL,Planning,Critical,2023-10-28,2024-07-23,,189849.73972333924,213565.59413702888,1190.4128452915088,772.8607357593949,6.120775826704825,6.146119556312287
PROJECT_005127,CLIENT_005127,CRM System Project 1628,CRM System,Java/Spring/Oracle,Development,Medium,2025-01-07,2025-03-04,,27689.37931377799,-2268.573456324142,-105.80328083996028,56.53325929757182,3.1420054506812733,0.9885048788955633
PROJECT_005128,CLIENT_005128,AI/ML Solution Project 1629,AI/ML Solution,Python/Django/MySQL,Development,Low,2023-09-11,2024-09-05,,-12000.463945634554,50859.4192324657,252.9640360321485,313.573180726165,6.984151200897599,8.805007426255582
PROJECT_005129,CLIENT_005129,E-commerce Site Project 1630,E-commerce Site,Python/Django/MySQL,Development,Medium,2023-12-19,2024-10-25,,36660.38492549954,31588.130428421366,164.26093908678672,203.814457578183,5.261618323323666,8.937252359625653
PROJECT_005130,CLIENT_005130,Data Analytics Platform Project 1631,Data Analytics Platform,Python/Django/MySQL,Testing,Medium,2023-08-25,2023-11-09,,100985.93239974178,92829.75918398274,654.2433700144965,696.5983854598649,3.0986159756434524,2.2784509687939734
PROJECT_005131,CLIENT_005131,CRM System Project 1632,CRM System,Java/Spring/Oracle,Discovery,Critical,2024-11-19,2025-12-02,,2403.027519879328,34377.36882231017,192.0350122447991,216.23891449163193,8.090924531832638,9.872170376154909
PROJECT_005132,CLIENT_005132,Data Analytics Platform Project 1633,Data Analytics Platform,Python/Django/MySQL,Testing,Critical,2023-10-14,2024-10-12,,5832.027206350163,-4212.103697625487,-88.51004121508933,122.50118048826059,8.10193493030345,10.532092996758834
PROJECT_005133,CLIENT_005133,CRM System Project 1634,CRM System,Java/Spring/Oracle,Deployment,Critical,2024-06-26,2024-10-13,,223842.29130144516,177891.57719518093,1411.3770257862966,1109.3876967869528,3.1439274874609433,2.990565185422164
PROJECT_005134,CLIENT_005134,Mobile App Project 1635,Mobile App,Java/Spring/Oracle,Discovery,High,2024-01-27,2024-11-22,,-11413.426008373914,5601.41264069301,-103.65779765064053,51.23050496593508,6.089397774794098,8.109758789024905
PROJECT_005135,CLIENT_005135,Data Analytics Platform Project 1636,Data Analytics Platform,Java/Spring/Oracle,Planning,Low,2024-09-15,2025-01-15,,24925.351468926543,42739.32308368791,375.99995261517483,144.20357205449906,3.1315119041887454,3.3429705699504417
PROJECT_005136,CLIENT_005136,Data Analytics Platform Project 1637,Data Analytics Platform,Python/Django/MySQL,Planning,Medium,2024-06-25,2025-03-31,,171944.5653299103,178428.69880370286,1074.0494897010487,1482.6071257612232,5.035397729443617,6.9961933256517375
PROJECT_005137,CLIENT_005137,AI/ML Solution Project 1638,AI/ML Solution,Java/Spring/Oracle,Deployment,High,2023-11-04,2024-08-18,,365415.71143754496,413083.68184815143,2296.6008335867978,2911.9458338630257,6.206201500779556,8.004099198942018
PROJECT_005138,CLIENT_005138,Data Analytics Platform Project 1639,Data Analytics Platform,Python/Django/MySQL,Testing,Medium,2023-11-21,2024-01-10,,1998.7334674859123,-7025.960220074225,-85.71378752493284,50.61376157953645,3.2156220840242744,1.1002945231012087
PROJECT_005139,CLIENT_005139,Data Analytics Platform Project 1640,Data Analytics Platform,Java/Spring/Oracle,Development,Low,2024-12-25,2025-11-05,,19439.0853589005,45940.96136467242,218.97350178979872,182.22552026670002,5.9605402766084294,9.778693525086107
PROJECT_005140,CLIENT_005140,AI/ML Solution Project 1641,AI/ML Solution,Java/Spring/Oracle,Development,Medium,2023-09-14,2024-07-09,,18328.284216916687,9923.57272019366,226.04231991752377,118.97685988380495,5.309084721665143,7.449623008489966
PROJECT_005141,CLIENT_005141,AI/ML Solution Project 1642,AI/ML Solution,Java/Spring/Oracle,Planning,Critical,2024-09-19,2025-03-04,,22983.851357592044,9888.66322523149,134.0750495882951,174.15974024730764,3.1497906177879424,4.404550316241364
PROJECT_005142,CLIENT_005142,DevOps Setup Project 1643,DevOps Setup,Java/Spring/Oracle,Discovery,Low,2024-04-27,2024-10-21,,23323.12435983208,16444.576305551764,160.0330926277847,73.08526123136848,5.228208843701542,4.415642776825644
PROJECT_005143,CLIENT_005143,CRM System Project 1644,CRM System,Python/Django/MySQL,Planning,Medium,2024-05-25,2025-03-14,,336886.69065164786,324113.2088979121,2107.2021805079703,1750.8818601658613,5.178628189089714,9.329263857461335
PROJECT_005144,CLIENT_005144,API Development Project 1645,API Development,Java/Spring/Oracle,Completed,Medium,2024-03-05,2024-12-29,2024-12-27,267850.64141023083,365758.5576527026,1873.9187389958845,1695.8455879122623,5.873806282947292,7.105987893912908
PROJECT_005145,CLIENT_005145,E-commerce Site Project 1646,E-commerce Site,Java/Spring/Oracle,Discovery,Critical,2024-04-18,2025-02-12,,14017.352824692529,2893.5164421975805,-117.05378323102431,-6.462153004508508,5.067463335067613,9.150221446257838
PROJECT_005146,CLIENT_005146,AI/ML Solution Project 1647,AI/ML Solution,Python/Django/MySQL,Development,Critical,2024-09-08,2024-12-27,,51107.74391370597,75565.74447127095,288.4996754095789,565.6057776978355,1.1035880282171802,0.9817452993014893
PROJECT_005147,CLIENT_005147,Mobile App Project 1648,Mobile App,Java/Spring/Oracle,Planning,Medium,2024-12-11,2025-12-28,,485167.7190287129,457604.9661472025,3233.1533135349637,4220.399676358642,5.829872786275435,9.926070236184115
PROJECT_005148,CLIENT_005148,Mobile App Project 1649,Mobile App,React/Node.js/PostgreSQL,Deployment,High,2025-03-19,2025-10-05,,212528.66072139423,250876.66027827677,1200.3640471949786,1599.6884881569324,5.957553098897389,5.861768020138547
PROJECT_005149,CLIENT_005149,API Development Project 1650,API Development,React/Node.js/PostgreSQL,Planning,Medium,2024-08-08,2025-02-25,,12317.149704836178,1438.2086008696824,51.25337178495883,39.865311376405245,2.9663947836849784,4.947126710566176
PROJECT_005150,CLIENT_005150,E-commerce Site Project 1651,E-commerce Site,Java/Spring/Oracle,Deployment,Low,2023-08-25,2024-01-22,,153259.2082751745,173124.8800459068,1061.0768440194497,1403.8513288922352,3.015242640465418,3.924641557031815
PROJECT_005151,CLIENT_005151,AI/ML Solution Project 1652,AI/ML Solution,Python/Django/MySQL,Discovery,High,2024-06-26,2024-11-22,,7184.804899680256,23408.810015492647,57.79330746057721,68.43415123629454,3.9063878116079476,2.449894510076704
PROJECT_005152,CLIENT_005152,Data Analytics Platform Project 1653,Data Analytics Platform,Java/Spring/Oracle,Deployment,Critical,2023-07-21,2024-07-24,,26263.238237718833,15052.86348896581,339.40174005267306,205.2730316015558,8.100442477262387,10.124020306177217
PROJECT_005153,CLIENT_005153,API Development Project 1654,API Development,React/Node.js/PostgreSQL,Discovery,Critical,2024-06-03,2025-04-19,,504171.27495550714,633013.1255156979,3204.7397463578377,2941.0077489717555,6.119702589871068,9.33648705878668
PROJECT_005154,CLIENT_005154,API Development Project 1655,API Development,Python/Django/MySQL,Completed,Medium,2023-08-29,2024-01-13,2024-02-10,-3647.3109522909817,27829.153059706976,-105.27758934090105,13.49138777762289,4.990314332192708,3.7992671648001277
PROJECT_005155,CLIENT_005155,API Development Project 1656,API Development,React/Node.js/PostgreSQL,Completed,Low,2025-03-22,2025-05-14,2025-04-23,34280.79662158451,52079.73346905531,109.12291031058332,-21.74350460462898,1.041096299072265,1.0806434744448092
PROJECT_005156,CLIENT_005156,Web Application Project 1657,Web Application,Python/Django/MySQL,Testing,Low,2024-05-12,2025-05-21,,187348.00300613212,199374.9472312168,1291.666298765023,1443.7429173413843,8.049326716213404,9.988179944010005
PROJECT_005157,CLIENT_005157,DevOps Setup Project 1658,DevOps Setup,Java/Spring/Oracle,Completed,High,2025-04-12,2025-08-18,2025-08-23,3641.635572273326,23780.22282111093,67.6607499189117,30.103771653269035,2.231661894692767,1.7662624610359208
PROJECT_005158,CLIENT_005158,Data Analytics Platform Project 1659,Data Analytics Platform,React/Node.js/PostgreSQL,Testing,Critical,2024-07-28,2025-06-08,,348466.24004632817,368568.55765017145,2239.2954868220445,2662.02215456022,6.059217581028863,7.9879823933426914
PROJECT_005159,CLIENT_005159,Data Analytics Platform Project 1660,Data Analytics Platform,Python/Django/MySQL,Testing,Low,2024-01-26,2024-10-18,,94.51297784593771,24160.24483051049,22.98650546413799,153.07487969151697,4.878144046214232,6.738773814140162
PROJECT_005160,CLIENT_005160,Mobile App Project 1661,Mobile App,Python/Django/MySQL,Planning,Medium,2024-02-08,2024-10-29,,307409.916087558,267810.12357995426,2045.3774944262814,1690.1266194355555,5.204416223805192,7.972521580365222
PROJECT_005161,CLIENT_005161,CRM System Project 1662,CRM System,Java/Spring/Oracle,Testing,High,2024-01-27,2024-08-15,,22729.46063780134,-19602.87508699597,-0.10505700499247439,119.4295943064185,5.039110167580067,4.0973593397252746
PROJECT_005162,CLIENT_005162,Mobile App Project 1663,Mobile App,Java/Spring/Oracle,Development,Medium,2023-07-21,2024-05-03,,297296.0636779528,383276.35202495096,1887.3640044925119,1487.1459259217036,4.804956101534909,9.144852686244379
PROJECT_005163,CLIENT_005163,DevOps Setup Project 1664,DevOps Setup,Java/Spring/Oracle,Planning,Critical,2024-05-10,2025-03-24,,278004.03900161496,294661.5604474392,1900.5705938312897,1683.359492589137,7.248252414218781,7.632832378572241
PROJECT_005164,CLIENT_005164,CRM System Project 1665,CRM System,Python/Django/MySQL,Development,Low,2024-07-12,2025-07-27,,276210.8112397731,306951.85687748814,1845.8973974714086,1787.7974927180187,7.107843793486222,9.980797320449756
PROJECT_005165,CLIENT_005165,Data Analytics Platform Project 1666,Data Analytics Platform,React/Node.js/PostgreSQL,Testing,High,2024-10-07,2025-04-09,,-1664.9423389748245,17355.42776726435,-69.54134567001454,60.22942202999969,4.350426669357182,3.8279203112888878
PROJECT_005166,CLIENT_005166,API Development Project 1667,API Development,React/Node.js/PostgreSQL,Planning,Low,2024-05-24,2025-01-28,,56994.58541898858,63464.45357338818,349.077665813977,289.49713985849485,4.922061729839234,6.221170502132414
PROJECT_005167,CLIENT_005167,AI/ML Solution Project 1668,AI/ML Solution,Java/Spring/Oracle,Deployment,Medium,2023-08-16,2024-05-25,,195328.00607150453,222908.13480192953,1259.3881520863492,1031.833852856872,4.86719801415989,7.5709378411396235
PROJECT_005168,CLIENT_005168,DevOps Setup Project 1669,DevOps Setup,Python/Django/MySQL,Development,Medium,2023-11-08,2024-02-04,,8313.240390532137,16957.994685152466,68.05370480444046,-32.913087662997754,4.148150683980438,2.0658883231466802
PROJECT_005169,CLIENT_005169,CRM System Project 1670,CRM System,Java/Spring/Oracle,Deployment,Low,2025-01-26,2025-07-02,,-6702.885741804215,-4204.088735856434,94.4300978953238,180.34748722381858,4.689839787766568,3.8558085298524993
PROJECT_005170,CLIENT_005170,Web Application Project 1671,Web Application,React/Node.js/PostgreSQL,Completed,High,2023-09-15,2024-03-02,2024-02-17,2005.4927371819285,-16182.651408150825,-26.582498114262336,21.581530059862118,3.4623350785661,3.1846074729079383
PROJECT_005171,CLIENT_005171,Data Analytics Platform Project 1672,Data Analytics Platform,Python/Django/MySQL,Discovery,Medium,2024-05-18,2025-01-04,,366197.7122286409,414477.0584328528,2331.6268218778605,2990.0982512593073,3.6634464993328937,6.8583144698231
PROJECT_005172,CLIENT_005172,Data Analytics Platform Project 1673,Data Analytics Platform,Python/Django/MySQL,Planning,Medium,2023-10-31,2024-04-18,,8810.247712907145,21637.406789465138,162.30418392941186,37.29162013438059,4.91574962600514,3.7738444196060423
PROJECT_005173,CLIENT_005173,AI/ML Solution Project 1674,AI/ML Solution,Java/Spring/Oracle,Development,High,2023-10-19,2023-12-11,,1419.2907899318864,-12667.921872988885,-12.368427595840608,37.74899511656721,1.005005087744957,0.3665451161111287
PROJECT_005174,CLIENT_005174,Data Analytics Platform Project 1675,Data Analytics Platform,Java/Spring/Oracle,Testing,Low,2024-01-03,2024-09-15,,10390.777164424711,4790.703742451156,-103.73545254450664,-18.585391643498987,4.145807801036879,6.145486549425434
PROJECT_005175,CLIENT_005175,Web Application Project 1676,Web Application,Python/Django/MySQL,Completed,Medium,2023-11-14,2024-03-31,2024-04-26,-15604.277219520958,27485.799250656175,-60.494944346509214,45.452533207852554,5.126319334774774,3.9017882675049567
PROJECT_005176,CLIENT_005176,Data Analytics Platform Project 1677,Data Analytics Platform,React/Node.js/PostgreSQL,Testing,Low,2024-01-05,2024-04-15,,9985.957267008282,-9311.095601897296,130.52183976845424,33.06673594930207,3.8472243820261087,2.165280991240776
PROJECT_005177,CLIENT_005177,DevOps Setup Project 1678,DevOps Setup,Java/Spring/Oracle,Completed,Low,2023-10-21,2024-10-23,2024-10-12,31252.93787937647,4014.8226570598363,73.9916000644134,331.22184366592205,8.015693366314359,9.523415741363824
PROJECT_005178,CLIENT_005178,DevOps Setup Project 1679,DevOps Setup,Java/Spring/Oracle,Planning,Medium,2024-12-13,2025-04-24,,5327.567679812861,20899.292332408997,111.9896453765995,191.4479596448125,2.1818398252298232,2.8986075786984182
PROJECT_005179,CLIENT_005179,E-commerce Site Project 1680,E-commerce Site,Java/Spring/Oracle,Testing,Low,2025-04-13,2026-03-27,,36487.908535813665,18933.746726100082,287.19784750252006,125.97455187568015,5.045945628354435,8.955995147924392
PROJECT_005180,CLIENT_005180,CRM System Project 1681,CRM System,React/Node.js/PostgreSQL,Completed,Critical,2024-08-25,2025-06-06,2025-06-29,12008.822115524323,2209.905985302834,-68.03778902046787,48.04613542820793,7.114153037222827,8.457772461073771
