assignment_id,project_id,member_id,role_on_project,hours_allocated,hours_logged,start_date,end_date
ASN_001777,PROJECT_000592,MEMBER_000100,Lead,171,62,2024-12-19,
ASN_001778,PROJECT_000592,MEMBER_000041,Developer,46,128,2024-12-19,
ASN_001779,PROJECT_000593,MEMBER_000118,Developer,45,49,2023-11-07,
ASN_001780,PROJECT_000593,MEMBER_000114,Lead,141,178,2023-11-07,
ASN_001781,PROJECT_000593,MEMBER_000119,Support,129,126,2023-11-07,
ASN_001782,PROJECT_000594,MEMBER_000080,Developer,44,28,2023-09-18,
ASN_001783,PROJECT_000594,MEMBER_000078,Developer,70,123,2023-09-18,
ASN_001784,PROJECT_000594,MEMBER_000018,Support,124,189,2023-09-18,
ASN_001785,PROJECT_000595,MEMBER_000064,Developer,35,20,2025-02-03,2025-05-30
ASN_001786,PROJECT_000595,MEMBER_000130,Developer,179,182,2025-02-03,2025-05-30
ASN_001787,PROJECT_000595,MEMBER_000038,Lead,84,103,2025-02-03,2025-05-30
ASN_001788,PROJECT_000596,MEMBER_000002,Developer,156,248,2024-03-10,
ASN_001789,PROJECT_000596,MEMBER_000091,Support,163,34,2024-03-10,
ASN_001790,PROJECT_000596,MEMBER_000103,Support,142,236,2024-03-10,
ASN_001791,PROJECT_000597,MEMBER_000087,Lead,115,197,2024-11-28,2025-11-08
ASN_001792,PROJECT_000597,MEMBER_000006,Support,154,25,2024-11-28,2025-11-08
ASN_001793,PROJECT_000597,MEMBER_000069,Developer,76,170,2024-11-28,2025-11-08
ASN_001794,PROJECT_000598,MEMBER_000028,Lead,159,245,2023-09-15,2023-12-03
ASN_001795,PROJECT_000598,MEMBER_000094,Support,131,12,2023-09-15,2023-12-03
ASN_001796,PROJECT_000598,MEMBER_000001,Developer,174,30,2023-09-15,2023-12-03
ASN_001797,PROJECT_000599,MEMBER_000029,Support,84,32,2025-01-28,
ASN_001798,PROJECT_000599,MEMBER_000010,Lead,28,173,2025-01-28,
ASN_001799,PROJECT_000599,MEMBER_000005,Lead,127,62,2025-01-28,
ASN_001800,PROJECT_000600,MEMBER_000133,Support,134,162,2023-09-15,
ASN_001801,PROJECT_000600,MEMBER_000029,Lead,90,127,2023-09-15,
ASN_001802,PROJECT_000600,MEMBER_000007,Lead,117,220,2023-09-15,
ASN_001803,PROJECT_000601,MEMBER_000077,Support,160,208,2024-04-06,
ASN_001804,PROJECT_000601,MEMBER_000036,Lead,161,107,2024-04-06,
ASN_001805,PROJECT_000601,MEMBER_000067,Developer,142,78,2024-04-06,
ASN_001806,PROJECT_000602,MEMBER_000084,Developer,55,242,2023-07-25,
ASN_001807,PROJECT_000602,MEMBER_000123,Support,200,189,2023-07-25,
ASN_001808,PROJECT_000602,MEMBER_000113,Developer,145,234,2023-07-25,
ASN_001809,PROJECT_000603,MEMBER_000063,Support,159,187,2023-09-02,
ASN_001810,PROJECT_000603,MEMBER_000041,Developer,191,250,2023-09-02,
ASN_001811,PROJECT_000603,MEMBER_000009,Support,143,35,2023-09-02,
ASN_001812,PROJECT_000604,MEMBER_000031,Support,173,119,2023-12-12,2024-09-18
ASN_001813,PROJECT_000604,MEMBER_000052,Support,154,133,2023-12-12,2024-09-18
ASN_001814,PROJECT_000604,MEMBER_000102,Support,154,143,2023-12-12,2024-09-18
ASN_001815,PROJECT_000605,MEMBER_000072,Lead,146,81,2024-07-30,
ASN_001816,PROJECT_000605,MEMBER_000016,Support,131,168,2024-07-30,
ASN_001817,PROJECT_000605,MEMBER_000095,Lead,140,135,2024-07-30,
ASN_001818,PROJECT_000606,MEMBER_000080,Support,113,34,2023-06-10,
ASN_001819,PROJECT_000606,MEMBER_000107,Support,88,203,2023-06-10,
ASN_001820,PROJECT_000606,MEMBER_000042,Developer,94,66,2023-06-10,
ASN_001821,PROJECT_000607,MEMBER_000036,Support,57,116,2025-03-21,
ASN_001822,PROJECT_000607,MEMBER_000115,Developer,95,220,2025-03-21,
ASN_001823,PROJECT_000607,MEMBER_000027,Support,69,154,2025-03-21,
ASN_001824,PROJECT_000608,MEMBER_000062,Developer,174,180,2024-01-24,
ASN_001825,PROJECT_000608,MEMBER_000043,Developer,59,12,2024-01-24,
ASN_001826,PROJECT_000608,MEMBER_000051,Developer,193,60,2024-01-24,
ASN_001827,PROJECT_000609,MEMBER_000051,Support,111,62,2023-08-19,
ASN_001828,PROJECT_000609,MEMBER_000078,Developer,172,62,2023-08-19,
ASN_001829,PROJECT_000609,MEMBER_000131,Developer,171,223,2023-08-19,
ASN_001830,PROJECT_000610,MEMBER_000086,Support,85,134,2024-07-15,
ASN_001831,PROJECT_000610,MEMBER_000090,Support,89,59,2024-07-15,
ASN_001832,PROJECT_000610,MEMBER_000109,Lead,37,34,2024-07-15,
ASN_001833,PROJECT_000611,MEMBER_000025,Support,67,188,2024-03-30,
ASN_001834,PROJECT_000611,MEMBER_000035,Lead,170,214,2024-03-30,
ASN_001835,PROJECT_000611,MEMBER_000004,Support,114,95,2024-03-30,
ASN_001836,PROJECT_000612,MEMBER_000035,Support,148,222,2024-02-29,
ASN_001837,PROJECT_000612,MEMBER_000119,Developer,159,212,2024-02-29,
ASN_001838,PROJECT_000612,MEMBER_000060,Lead,184,50,2024-02-29,
ASN_001839,PROJECT_000613,MEMBER_000027,Lead,107,231,2025-01-26,
ASN_001840,PROJECT_000613,MEMBER_000035,Lead,61,221,2025-01-26,
ASN_001841,PROJECT_000613,MEMBER_000049,Lead,189,142,2025-01-26,
ASN_001842,PROJECT_000614,MEMBER_000123,Developer,198,231,2023-06-14,
ASN_001843,PROJECT_000614,MEMBER_000065,Developer,122,65,2023-06-14,
ASN_001844,PROJECT_000614,MEMBER_000099,Developer,70,220,2023-06-14,
ASN_001845,PROJECT_000615,MEMBER_000091,Lead,84,51,2023-10-04,
ASN_001846,PROJECT_000615,MEMBER_000113,Support,174,178,2023-10-04,
ASN_001847,PROJECT_000615,MEMBER_000062,Lead,40,11,2023-10-04,
ASN_001848,PROJECT_000616,MEMBER_000120,Developer,130,109,2024-01-15,
ASN_001849,PROJECT_000616,MEMBER_000055,Lead,21,37,2024-01-15,
ASN_001850,PROJECT_000616,MEMBER_000019,Developer,62,216,2024-01-15,
ASN_001851,PROJECT_000617,MEMBER_000091,Developer,195,13,2023-09-12,
ASN_001852,PROJECT_000617,MEMBER_000099,Lead,55,124,2023-09-12,
ASN_001853,PROJECT_000617,MEMBER_000110,Support,112,140,2023-09-12,
ASN_001854,PROJECT_000618,MEMBER_000126,Support,120,172,2023-10-28,
ASN_001855,PROJECT_000618,MEMBER_000020,Developer,159,18,2023-10-28,
ASN_001856,PROJECT_000618,MEMBER_000116,Lead,81,154,2023-10-28,
ASN_001857,PROJECT_000619,MEMBER_000000,Developer,151,78,2023-10-26,
ASN_001858,PROJECT_000619,MEMBER_000038,Developer,109,210,2023-10-26,
ASN_001859,PROJECT_000619,MEMBER_000096,Support,187,218,2023-10-26,
ASN_001860,PROJECT_000620,MEMBER_000075,Lead,134,27,2024-02-23,
ASN_001861,PROJECT_000620,MEMBER_000105,Developer,37,100,2024-02-23,
ASN_001862,PROJECT_000620,MEMBER_000062,Support,188,29,2024-02-23,
ASN_001863,PROJECT_000621,MEMBER_000003,Lead,168,163,2023-12-24,
ASN_001864,PROJECT_000621,MEMBER_000074,Developer,171,118,2023-12-24,
ASN_001865,PROJECT_000621,MEMBER_000002,Lead,74,171,2023-12-24,
ASN_001866,PROJECT_000622,MEMBER_000119,Lead,182,170,2023-07-27,
ASN_001867,PROJECT_000622,MEMBER_000115,Developer,132,104,2023-07-27,
ASN_001868,PROJECT_000622,MEMBER_000077,Developer,26,73,2023-07-27,
ASN_001869,PROJECT_000623,MEMBER_000053,Support,24,170,2025-04-29,
ASN_001870,PROJECT_000623,MEMBER_000041,Lead,146,45,2025-04-29,
ASN_001871,PROJECT_000623,MEMBER_000086,Lead,70,225,2025-04-29,
ASN_001872,PROJECT_000624,MEMBER_000005,Lead,121,94,2024-11-04,
ASN_001873,PROJECT_000624,MEMBER_000096,Developer,69,37,2024-11-04,
ASN_001874,PROJECT_000624,MEMBER_000111,Lead,73,170,2024-11-04,
ASN_001875,PROJECT_000625,MEMBER_000106,Support,47,110,2024-12-24,
ASN_001876,PROJECT_000625,MEMBER_000029,Lead,76,141,2024-12-24,
ASN_001877,PROJECT_000625,MEMBER_000080,Lead,185,45,2024-12-24,
ASN_001878,PROJECT_000626,MEMBER_000089,Lead,99,207,2023-08-25,
ASN_001879,PROJECT_000626,MEMBER_000109,Support,83,29,2023-08-25,
ASN_001880,PROJECT_000626,MEMBER_000132,Support,120,17,2023-08-25,
ASN_001881,PROJECT_000627,MEMBER_000116,Developer,126,108,2024-04-18,2024-12-15
ASN_001882,PROJECT_000627,MEMBER_000009,Support,178,144,2024-04-18,2024-12-15
ASN_001883,PROJECT_000627,MEMBER_000098,Support,138,144,2024-04-18,2024-12-15
ASN_001884,PROJECT_000628,MEMBER_000027,Developer,138,157,2023-07-31,2024-05-13
ASN_001885,PROJECT_000628,MEMBER_000121,Developer,81,123,2023-07-31,2024-05-13
ASN_001886,PROJECT_000628,MEMBER_000000,Support,122,244,2023-07-31,2024-05-13
ASN_001887,PROJECT_000629,MEMBER_000132,Support,115,164,2025-03-12,2025-07-22
ASN_001888,PROJECT_000629,MEMBER_000121,Support,159,40,2025-03-12,2025-07-22
ASN_001889,PROJECT_000629,MEMBER_000127,Lead,26,54,2025-03-12,2025-07-22
ASN_001890,PROJECT_000630,MEMBER_000010,Support,57,106,2024-12-12,
ASN_001891,PROJECT_000630,MEMBER_000029,Support,159,91,2024-12-12,
ASN_001892,PROJECT_000630,MEMBER_000052,Lead,137,26,2024-12-12,
ASN_001893,PROJECT_000631,MEMBER_000070,Developer,101,55,2025-01-24,2025-04-12
ASN_001894,PROJECT_000631,MEMBER_000077,Lead,147,223,2025-01-24,2025-04-12
ASN_001895,PROJECT_000631,MEMBER_000128,Lead,75,80,2025-01-24,2025-04-12
ASN_001896,PROJECT_000632,MEMBER_000054,Developer,164,242,2023-11-23,
ASN_001897,PROJECT_000632,MEMBER_000034,Support,20,47,2023-11-23,
ASN_001898,PROJECT_000632,MEMBER_000042,Support,44,101,2023-11-23,
ASN_001899,PROJECT_000633,MEMBER_000022,Lead,123,132,2024-09-04,
ASN_001900,PROJECT_000633,MEMBER_000056,Lead,76,139,2024-09-04,
ASN_001901,PROJECT_000633,MEMBER_000091,Lead,161,150,2024-09-04,
ASN_001902,PROJECT_000634,MEMBER_000064,Lead,162,24,2024-01-30,
ASN_001903,PROJECT_000634,MEMBER_000104,Lead,24,235,2024-01-30,
ASN_001904,PROJECT_000634,MEMBER_000113,Support,189,174,2024-01-30,
ASN_001905,PROJECT_000635,MEMBER_000016,Lead,118,119,2024-12-27,
ASN_001906,PROJECT_000635,MEMBER_000035,Support,43,41,2024-12-27,
ASN_001907,PROJECT_000635,MEMBER_000061,Lead,62,69,2024-12-27,
ASN_001908,PROJECT_000636,MEMBER_000049,Support,168,86,2025-03-13,
ASN_001909,PROJECT_000636,MEMBER_000062,Developer,57,26,2025-03-13,
ASN_001910,PROJECT_000636,MEMBER_000028,Lead,179,104,2025-03-13,
ASN_001911,PROJECT_000637,MEMBER_000016,Support,195,24,2023-12-23,
ASN_001912,PROJECT_000637,MEMBER_000003,Support,164,233,2023-12-23,
ASN_001913,PROJECT_000637,MEMBER_000015,Developer,158,143,2023-12-23,
ASN_001914,PROJECT_000638,MEMBER_000099,Developer,115,96,2024-06-11,2025-03-31
ASN_001915,PROJECT_000638,MEMBER_000034,Lead,84,51,2024-06-11,2025-03-31
ASN_001916,PROJECT_000638,MEMBER_000031,Developer,91,198,2024-06-11,2025-03-31
ASN_001917,PROJECT_000639,MEMBER_000063,Lead,38,239,2024-05-13,
ASN_001918,PROJECT_000639,MEMBER_000074,Support,172,36,2024-05-13,
ASN_001919,PROJECT_000639,MEMBER_000133,Lead,68,31,2024-05-13,
ASN_001920,PROJECT_000640,MEMBER_000004,Support,158,91,2024-12-22,
ASN_001921,PROJECT_000640,MEMBER_000008,Support,109,236,2024-12-22,
ASN_001922,PROJECT_000640,MEMBER_000014,Developer,166,55,2024-12-22,
ASN_001923,PROJECT_000641,MEMBER_000114,Support,181,224,2024-05-11,2024-08-10
ASN_001924,PROJECT_000641,MEMBER_000064,Support,141,239,2024-05-11,2024-08-10
ASN_001925,PROJECT_000641,MEMBER_000031,Developer,102,158,2024-05-11,2024-08-10
ASN_001926,PROJECT_000642,MEMBER_000038,Lead,50,110,2024-01-31,
ASN_001927,PROJECT_000642,MEMBER_000124,Support,194,228,2024-01-31,
ASN_001928,PROJECT_000642,MEMBER_000058,Developer,33,171,2024-01-31,
ASN_001929,PROJECT_000643,MEMBER_000027,Lead,110,107,2023-07-12,2023-10-10
ASN_001930,PROJECT_000643,MEMBER_000077,Lead,61,66,2023-07-12,2023-10-10
ASN_001931,PROJECT_000643,MEMBER_000004,Developer,26,163,2023-07-12,2023-10-10
ASN_001932,PROJECT_000644,MEMBER_000102,Developer,34,141,2024-11-30,
ASN_001933,PROJECT_000644,MEMBER_000014,Developer,198,167,2024-11-30,
ASN_001934,PROJECT_000644,MEMBER_000122,Lead,109,124,2024-11-30,
ASN_001935,PROJECT_000645,MEMBER_000116,Developer,200,44,2023-07-04,
ASN_001936,PROJECT_000645,MEMBER_000115,Developer,87,39,2023-07-04,
ASN_001937,PROJECT_000645,MEMBER_000062,Support,20,85,2023-07-04,
ASN_001938,PROJECT_000646,MEMBER_000057,Support,23,21,2024-11-17,
ASN_001939,PROJECT_000646,MEMBER_000071,Lead,126,138,2024-11-17,
ASN_001940,PROJECT_000646,MEMBER_000043,Developer,149,180,2024-11-17,
ASN_001941,PROJECT_000647,MEMBER_000032,Support,94,97,2024-02-09,
ASN_001942,PROJECT_000647,MEMBER_000019,Developer,91,54,2024-02-09,
ASN_001943,PROJECT_000647,MEMBER_000133,Support,125,173,2024-02-09,
ASN_001944,PROJECT_000648,MEMBER_000005,Lead,139,188,2023-10-25,
ASN_001945,PROJECT_000648,MEMBER_000049,Support,139,85,2023-10-25,
ASN_001946,PROJECT_000648,MEMBER_000047,Developer,70,225,2023-10-25,
ASN_001947,PROJECT_000649,MEMBER_000072,Developer,142,241,2024-01-16,
ASN_001948,PROJECT_000649,MEMBER_000109,Lead,89,196,2024-01-16,
ASN_001949,PROJECT_000649,MEMBER_000084,Lead,196,208,2024-01-16,
ASN_001950,PROJECT_000650,MEMBER_000084,Support,104,162,2024-11-29,
ASN_001951,PROJECT_000650,MEMBER_000001,Lead,57,143,2024-11-29,
ASN_001952,PROJECT_000650,MEMBER_000012,Developer,137,21,2024-11-29,
ASN_001953,PROJECT_000651,MEMBER_000110,Lead,140,18,2024-04-12,
ASN_001954,PROJECT_000651,MEMBER_000020,Developer,126,147,2024-04-12,
ASN_001955,PROJECT_000651,MEMBER_000078,Lead,61,12,2024-04-12,
ASN_001956,PROJECT_000652,MEMBER_000084,Developer,154,148,2025-01-08,
ASN_001957,PROJECT_000652,MEMBER_000127,Developer,155,54,2025-01-08,
ASN_001958,PROJECT_000652,MEMBER_000067,Developer,150,176,2025-01-08,
ASN_001959,PROJECT_000653,MEMBER_000095,Developer,176,34,2024-07-06,
ASN_001960,PROJECT_000653,MEMBER_000122,Lead,171,25,2024-07-06,
ASN_001961,PROJECT_000653,MEMBER_000073,Support,51,113,2024-07-06,
ASN_001962,PROJECT_000654,MEMBER_000048,Support,176,91,2024-08-08,
ASN_001963,PROJECT_000654,MEMBER_000013,Lead,139,137,2024-08-08,
ASN_001964,PROJECT_000654,MEMBER_000075,Developer,133,213,2024-08-08,
ASN_001965,PROJECT_000655,MEMBER_000037,Support,102,133,2024-04-21,
ASN_001966,PROJECT_000655,MEMBER_000085,Lead,128,173,2024-04-21,
ASN_001967,PROJECT_000655,MEMBER_000111,Developer,21,199,2024-04-21,
ASN_001968,PROJECT_000656,MEMBER_000013,Developer,85,50,2024-04-17,
ASN_001969,PROJECT_000656,MEMBER_000029,Lead,45,152,2024-04-17,
ASN_001970,PROJECT_000656,MEMBER_000005,Lead,142,148,2024-04-17,
ASN_001971,PROJECT_000657,MEMBER_000004,Support,194,166,2023-07-11,
ASN_001972,PROJECT_000657,MEMBER_000103,Developer,178,147,2023-07-11,
ASN_001973,PROJECT_000657,MEMBER_000110,Developer,75,10,2023-07-11,
ASN_001974,PROJECT_000658,MEMBER_000044,Lead,167,22,2024-06-20,
ASN_001975,PROJECT_000658,MEMBER_000091,Developer,87,150,2024-06-20,
ASN_001976,PROJECT_000658,MEMBER_000050,Support,120,27,2024-06-20,
ASN_001977,PROJECT_000659,MEMBER_000057,Support,160,229,2023-11-29,
ASN_001978,PROJECT_000659,MEMBER_000129,Lead,187,121,2023-11-29,
ASN_001979,PROJECT_000659,MEMBER_000095,Developer,128,15,2023-11-29,
ASN_001980,PROJECT_000660,MEMBER_000113,Lead,78,20,2023-09-14,
ASN_001981,PROJECT_000660,MEMBER_000075,Support,140,208,2023-09-14,
ASN_001982,PROJECT_000660,MEMBER_000060,Developer,159,228,2023-09-14,
ASN_001983,PROJECT_000661,MEMBER_000020,Developer,116,51,2024-11-26,
ASN_001984,PROJECT_000661,MEMBER_000101,Support,126,192,2024-11-26,
ASN_001985,PROJECT_000661,MEMBER_000094,Developer,91,191,2024-11-26,
ASN_001986,PROJECT_000662,MEMBER_000020,Developer,105,25,2024-01-16,
ASN_001987,PROJECT_000662,MEMBER_000017,Lead,167,28,2024-01-16,
ASN_001988,PROJECT_000662,MEMBER_000032,Developer,164,210,2024-01-16,
ASN_001989,PROJECT_000663,MEMBER_000095,Support,175,56,2024-10-09,
ASN_001990,PROJECT_000663,MEMBER_000084,Lead,101,231,2024-10-09,
ASN_001991,PROJECT_000663,MEMBER_000018,Developer,127,111,2024-10-09,
ASN_001992,PROJECT_000664,MEMBER_000015,Support,181,41,2023-12-21,2024-04-02
ASN_001993,PROJECT_000664,MEMBER_000041,Support,131,106,2023-12-21,2024-04-02
ASN_001994,PROJECT_000664,MEMBER_000115,Lead,66,50,2023-12-21,2024-04-02
ASN_001995,PROJECT_000665,MEMBER_000003,Support,171,149,2024-11-20,2025-04-16
ASN_001996,PROJECT_000665,MEMBER_000069,Lead,72,243,2024-11-20,2025-04-16
ASN_001997,PROJECT_000665,MEMBER_000027,Developer,117,160,2024-11-20,2025-04-16
ASN_001998,PROJECT_000666,MEMBER_000059,Lead,66,123,2025-01-21,
ASN_001999,PROJECT_000666,MEMBER_000032,Support,123,20,2025-01-21,
ASN_002000,PROJECT_000666,MEMBER_000108,Developer,139,139,2025-01-21,
ASN_002001,PROJECT_000667,MEMBER_000072,Lead,140,245,2024-03-14,
ASN_002002,PROJECT_000667,MEMBER_000119,Developer,58,69,2024-03-14,
ASN_002003,PROJECT_000667,MEMBER_000050,Developer,184,191,2024-03-14,
ASN_002004,PROJECT_000668,MEMBER_000110,Lead,86,114,2023-11-10,
ASN_002005,PROJECT_000668,MEMBER_000079,Developer,99,186,2023-11-10,
ASN_002006,PROJECT_000668,MEMBER_000016,Lead,152,102,2023-11-10,
ASN_002007,PROJECT_000669,MEMBER_000021,Developer,95,203,2024-06-17,
ASN_002008,PROJECT_000669,MEMBER_000019,Support,158,178,2024-06-17,
ASN_002009,PROJECT_000669,MEMBER_000017,Support,129,28,2024-06-17,
ASN_002010,PROJECT_000670,MEMBER_000076,Support,53,165,2023-09-05,
ASN_002011,PROJECT_000670,MEMBER_000035,Support,25,215,2023-09-05,
ASN_002012,PROJECT_000670,MEMBER_000029,Support,166,94,2023-09-05,
ASN_002013,PROJECT_000671,MEMBER_000023,Lead,88,40,2024-11-06,2025-10-22
ASN_002014,PROJECT_000671,MEMBER_000130,Lead,43,62,2024-11-06,2025-10-22
ASN_002015,PROJECT_000671,MEMBER_000121,Support,25,118,2024-11-06,2025-10-22
ASN_002016,PROJECT_000672,MEMBER_000109,Support,36,136,2023-10-26,
ASN_002017,PROJECT_000672,MEMBER_000012,Developer,53,113,2023-10-26,
ASN_002018,PROJECT_000672,MEMBER_000056,Support,109,162,2023-10-26,
ASN_002019,PROJECT_000673,MEMBER_000071,Support,80,163,2025-03-26,
ASN_002020,PROJECT_000673,MEMBER_000132,Lead,52,81,2025-03-26,
ASN_002021,PROJECT_000673,MEMBER_000111,Support,158,49,2025-03-26,
ASN_002022,PROJECT_000674,MEMBER_000048,Lead,187,98,2023-08-28,
ASN_002023,PROJECT_000674,MEMBER_000118,Lead,22,238,2023-08-28,
ASN_002024,PROJECT_000674,MEMBER_000051,Support,132,144,2023-08-28,
ASN_002025,PROJECT_000675,MEMBER_000082,Developer,38,159,2025-01-25,
ASN_002026,PROJECT_000675,MEMBER_000038,Lead,193,184,2025-01-25,
ASN_002027,PROJECT_000675,MEMBER_000074,Support,83,218,2025-01-25,
ASN_002028,PROJECT_000676,MEMBER_000081,Developer,141,53,2023-06-26,
ASN_002029,PROJECT_000676,MEMBER_000069,Support,177,48,2023-06-26,
ASN_002030,PROJECT_000676,MEMBER_000048,Developer,72,132,2023-06-26,
ASN_002031,PROJECT_000677,MEMBER_000092,Developer,21,173,2024-05-02,
ASN_002032,PROJECT_000677,MEMBER_000100,Lead,31,144,2024-05-02,
ASN_002033,PROJECT_000677,MEMBER_000115,Developer,32,147,2024-05-02,
ASN_002034,PROJECT_000678,MEMBER_000013,Support,111,156,2024-12-21,
ASN_002035,PROJECT_000678,MEMBER_000130,Developer,56,18,2024-12-21,
ASN_002036,PROJECT_000678,MEMBER_000093,Lead,48,65,2024-12-21,
ASN_002037,PROJECT_000679,MEMBER_000063,Lead,46,211,2023-06-20,
ASN_002038,PROJECT_000679,MEMBER_000113,Developer,188,195,2023-06-20,
ASN_002039,PROJECT_000679,MEMBER_000006,Developer,183,84,2023-06-20,
ASN_002040,PROJECT_000680,MEMBER_000007,Developer,63,221,2024-10-29,2025-04-24
ASN_002041,PROJECT_000680,MEMBER_000069,Lead,53,72,2024-10-29,2025-04-24
ASN_002042,PROJECT_000680,MEMBER_000068,Lead,52,27,2024-10-29,2025-04-24
ASN_002043,PROJECT_000681,MEMBER_000073,Support,52,28,2024-03-15,
ASN_002044,PROJECT_000681,MEMBER_000012,Developer,36,147,2024-03-15,
ASN_002045,PROJECT_000681,MEMBER_000017,Developer,63,151,2024-03-15,
ASN_002046,PROJECT_000682,MEMBER_000112,Support,120,70,2024-12-19,
ASN_002047,PROJECT_000682,MEMBER_000070,Support,72,60,2024-12-19,
ASN_002048,PROJECT_000682,MEMBER_000115,Developer,165,140,2024-12-19,
ASN_002049,PROJECT_000683,MEMBER_000110,Lead,154,170,2024-02-17,
ASN_002050,PROJECT_000683,MEMBER_000046,Developer,118,249,2024-02-17,
ASN_002051,PROJECT_000683,MEMBER_000007,Lead,151,34,2024-02-17,
ASN_002052,PROJECT_000684,MEMBER_000034,Support,66,247,2025-01-07,
ASN_002053,PROJECT_000684,MEMBER_000013,Lead,109,248,2025-01-07,
ASN_002054,PROJECT_000684,MEMBER_000005,Lead,79,226,2025-01-07,
ASN_002055,PROJECT_000685,MEMBER_000026,Developer,27,119,2023-06-28,
ASN_002056,PROJECT_000685,MEMBER_000063,Support,119,46,2023-06-28,
ASN_002057,PROJECT_000685,MEMBER_000056,Lead,197,115,2023-06-28,
ASN_002058,PROJECT_000686,MEMBER_000088,Developer,132,106,2024-01-10,
ASN_002059,PROJECT_000686,MEMBER_000060,Developer,124,225,2024-01-10,
ASN_002060,PROJECT_000686,MEMBER_000109,Lead,92,50,2024-01-10,
ASN_002061,PROJECT_000687,MEMBER_000032,Lead,168,136,2023-07-28,
ASN_002062,PROJECT_000687,MEMBER_000022,Lead,144,120,2023-07-28,
ASN_002063,PROJECT_000687,MEMBER_000110,Support,129,100,2023-07-28,
ASN_002064,PROJECT_000688,MEMBER_000019,Lead,166,157,2025-02-20,
ASN_002065,PROJECT_000688,MEMBER_000029,Support,52,216,2025-02-20,
ASN_002066,PROJECT_000688,MEMBER_000076,Support,131,88,2025-02-20,
ASN_002067,PROJECT_000689,MEMBER_000074,Lead,20,205,2024-03-19,
ASN_002068,PROJECT_000689,MEMBER_000095,Lead,82,184,2024-03-19,
ASN_002069,PROJECT_000689,MEMBER_000005,Support,136,40,2024-03-19,
ASN_002070,PROJECT_000690,MEMBER_000015,Developer,166,41,2024-06-11,2024-12-26
ASN_002071,PROJECT_000690,MEMBER_000023,Lead,73,156,2024-06-11,2024-12-26
ASN_002072,PROJECT_000690,MEMBER_000115,Support,72,210,2024-06-11,2024-12-26
ASN_002073,PROJECT_000691,MEMBER_000123,Developer,183,248,2023-06-17,
ASN_002074,PROJECT_000691,MEMBER_000027,Support,71,213,2023-06-17,
ASN_002075,PROJECT_000691,MEMBER_000010,Support,138,177,2023-06-17,
ASN_002076,PROJECT_000692,MEMBER_000056,Lead,182,221,2024-02-19,2025-01-04
ASN_002077,PROJECT_000692,MEMBER_000061,Developer,71,32,2024-02-19,2025-01-04
ASN_002078,PROJECT_000692,MEMBER_000023,Support,85,95,2024-02-19,2025-01-04
ASN_002079,PROJECT_000693,MEMBER_000066,Developer,140,87,2024-03-26,
ASN_002080,PROJECT_000693,MEMBER_000092,Support,112,221,2024-03-26,
ASN_002081,PROJECT_000693,MEMBER_000101,Developer,105,228,2024-03-26,
ASN_002082,PROJECT_000694,MEMBER_000091,Developer,71,206,2024-01-08,
ASN_002083,PROJECT_000694,MEMBER_000128,Lead,188,198,2024-01-08,
ASN_002084,PROJECT_000694,MEMBER_000078,Developer,33,26,2024-01-08,
ASN_002085,PROJECT_000695,MEMBER_000051,Support,33,51,2024-10-07,
ASN_002086,PROJECT_000695,MEMBER_000112,Support,149,179,2024-10-07,
ASN_002087,PROJECT_000695,MEMBER_000014,Support,68,106,2024-10-07,
ASN_002088,PROJECT_000696,MEMBER_000041,Lead,74,158,2024-12-02,
ASN_002089,PROJECT_000696,MEMBER_000110,Lead,169,35,2024-12-02,
ASN_002090,PROJECT_000696,MEMBER_000057,Support,155,179,2024-12-02,
ASN_002091,PROJECT_000697,MEMBER_000059,Developer,53,40,2024-01-17,
ASN_002092,PROJECT_000697,MEMBER_000025,Support,157,19,2024-01-17,
ASN_002093,PROJECT_000697,MEMBER_000082,Lead,93,102,2024-01-17,
ASN_002094,PROJECT_000698,MEMBER_000057,Support,191,199,2025-02-08,2025-06-11
ASN_002095,PROJECT_000698,MEMBER_000060,Support,115,90,2025-02-08,2025-06-11
ASN_002096,PROJECT_000698,MEMBER_000115,Lead,28,82,2025-02-08,2025-06-11
ASN_002097,PROJECT_000699,MEMBER_000089,Developer,128,146,2023-07-13,
ASN_002098,PROJECT_000699,MEMBER_000110,Support,133,36,2023-07-13,
ASN_002099,PROJECT_000699,MEMBER_000032,Lead,26,175,2023-07-13,
